objectid,accident,agency,inv_date,complaint,injured,killed,min_inj,dis_inj,severity,county,city,troop,no_vehicle,motor_veh,left_scene,dist_feet,dist_mile,inter_loc,direction,on_street,at_street,light_cond,acc_type,on_off_rd,two_veh,day_week,dr_drink,dr_drug,ped_drink,ped_drug,speed,dr_under21,dr_under25,dr_over55,dr_over64,electrical,emer_veh,stop_sign,yield_sign,czone,hazmat,aggressive,cell_phone,texting,veh_defect,school_bus,truck,motorcycle,atv,pickup,cmv,gps_lat,gps_long,severity_fatal,acc_date,acc_time,narrative
1181456,3190021174,Missouri State Highway Patrol-Troop B,1565481600000,190465836,1,0,1,0,Personal Injury,RANDOLPH,NON-CITY OR UNINCORPORATED,B,1,1,Y,2640,0.5,B ,W ,CRD 2610,BU 63,Dark-Unlighted,Fixed Object,2,,Sun     ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,39.36833,-92.42826,0,08/11/2019,02:55:00,"DRIVER LOST CONTROL OF THE VEHICLE ON A GRAVEL ROAD, VEHICLE TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY, AND STRUCK A DITCH.  ASSISTED BY RANDOLPH COUNTY SHERIFF'S OFFICE."
1217515,3190021236,Missouri State Highway Patrol-Troop C,1565481600000,190465856,2,0,2,0,Personal Injury,FRANKLIN,NON-CITY OR UNINCORPORATED,C,1,1,0,116,0.02,A ,N,RT N,CRD FINNEY RD,Dark-Unlighted,Fixed Object,2,,Sun     ,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,38.37523,-90.81893,0,08/11/2019,03:45:00,"DRIVER 1 WAS INATTENTIVE TO THE ROADWAY ON HER CELL PHONE. VEHICLE 1 TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY AND BEGAN SLIDING, STRIKING A DITCH."
1026490,3190021285,Missouri State Highway Patrol-Troop D,1565481600000,190465861,1,0,0,1,Personal Injury,DADE,NON-CITY OR UNINCORPORATED,D,1,1,0,681,0.13,B ,W ,US 160,CRD 145,Dark-Unlighted,Fixed Object,2,,Sun     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.42111,-93.82334,0,08/11/2019,03:39:00,"#1 RAN OFF THE ROAD, STRUCK AN EMBANKMENT AND OVERTURNED."
1321902,3190021321,Missouri State Highway Patrol-Troop G,1565481600000,190465874,1,0,1,0,Personal Injury,TEXAS,NON-CITY OR UNINCORPORATED,G,1,1,0,501,0.09,A ,W ,RT B,BRIDGE A3914,Dark-Unlighted,Animal,1,,Sun     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.33007,-91.88497,0,08/11/2019,05:42:00,OCCURRED AS VEHICLE #1 STRUCK A HORSE IN ROADWAY. ASSISTED BY TPR. J. L. SENTMAN (1298)
1217516,3190023190,Missouri State Highway Patrol-Troop C,1565481600000,190465880,1,1,0,1,Fatal,FRANKLIN,NON-CITY OR UNINCORPORATED,C,2,2,0,0,0,AT,E ,MO 100,RT V,Daylight,Motor Vehicle in Transport,1,64,Sun     ,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,38.49914,-90.90094,1,08/11/2019,06:02:00,"FATALITY REPORT - DRIVER #2 ATTEMPTED TO CROSS THE HIGHWAY PULLING INTO THE PATH OF VEHICLE #1. DRIVER #1 PRONOUNCED ON SCENE AT 0610 HOURS ON 08/11/2019 BY PERSONNEL WITH THE BOLES FIRE PROTECTION DISTRICT. ASSISTED BY TPR. B.A. COLLINS (197), SGT. A.H. MICHAJLICZENKO (769), TPR. J.E. LACY (313) AND TPR. D.L. BILYEU (174)"
1177801,3190021295,Missouri State Highway Patrol-Troop B,1565481600000,190465887,1,0,1,0,Personal Injury,ADAIR,NON-CITY OR UNINCORPORATED,B,1,1,0,670,0.13,A ,S ,MO 11,CRD CLAY WAY,Daylight,Animal,1,,Sun     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.22595,-92.45514,0,08/11/2019,06:15:00,"01 SOUTHBOUND, STRUCK A DEER.  ASSISTED BY ADAIR COUNTY SHERIFFS DEPARTMENT."
1147908,3190021204,Missouri State Highway Patrol-Troop E,1565481600000,190465894,0,1,0,0,Fatal,STODDARD,NON-CITY OR UNINCORPORATED,E,1,1,0,42,0.01,B ,W ,MO 114,BRIDGE G0892,Daylight,Fixed Object,2,,Sun     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.8141,-89.84752,1,08/11/2019,06:15:00,"F A T A L I T Y  C R A S H - CRASH OCCURRED AS VEHICLE 1 RAN OFF RIGHT SIDE OF ROADWAY, STRUCK EMBANKMENT, OVERTURNED AND CAUGHT FIRE - NEXT OF KIN NOTIFIED - PRONOUNCED BY STODDARD COUNTY CORONER KENNY POPE AT SCENE AT 0744 HOURS - TROOP E FATALITY #28 FOR 2019"
1229583,3190021660,Missouri State Highway Patrol-Troop C,1565481600000,190465951,1,0,1,0,Personal Injury,LINCOLN,NON-CITY OR UNINCORPORATED,C,1,1,0,528,0.1,A ,S ,CRD HAMMETT RD,PVT WARDWAY DR,Daylight,Fixed Object,2,,Sun     ,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,38.99592,-90.86109,0,08/11/2019,07:28:00,VEHICLE #1 TRAVELED OFF THE WEST SIDE OF THE ROADWAY STRIKING A UTILITY POLE BEFORE OVERTURNING.
1182158,3190023303,Missouri State Highway Patrol-Troop B,1565481600000,190466162,0,1,0,0,Fatal,KNOX,NON-CITY OR UNINCORPORATED,B,1,1,0,739,0.14,B ,S ,RT A,CRD NORMANDY STREET,Daylight,Animal,1,,Sun     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.03957,-92.27427,1,08/11/2019,09:45:00,"FATALITY CRASH- 01 SOUTHBOUND, STRUCK A DEER, RAN OFF THE EAST SIDE OF THE ROADWAY AND CAME TO REST.  ASSISTED BY TPR SMITH 1459, KNOX COUNTY SHERIFFS DEPARTMENT, AND AMBULANCE. NEXT OF KIN NOTIFIED."
1212888,3190021038,Missouri State Highway Patrol-Troop C,1565481600000,190466272,6,0,6,0,Personal Injury,WASHINGTON,NON-CITY OR UNINCORPORATED,C,2,2,0,5808,1.1,A ,S ,RT U,CRD SKILES RD 502,Daylight,Motor Vehicle in Transport,1,62,Sun     ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.89491,-90.74597,0,08/11/2019,11:35:00,"VEHICLE 1 WAS NORTHBOUND ON ROUTE U.  VEHICLE 2 WAS SOUTHBOUND ON ROUTE U.  VEHICLE 1 CROSSED THE CENTER LINE, CAUSING THE LEFT FRONT OF VEHICLE 1 TO STRIKE THE LEFT FRONT OF VEHICLE 2.  VEHICLE 1 THEN TRAVELED OFF THE WEST SIDE OF THE ROADWAY.  VEHICLE 2 TRAVELED OFF THE EAST SIDE OF THE ROADWAY, STRUCK AN EMBANKMENT AND OVERTURNED."
1017278,3190021338,Missouri State Highway Patrol-Troop D,1565481600000,190466306,1,0,0,1,Personal Injury,NEWTON,NON-CITY OR UNINCORPORATED,D,2,2,0,401,0.08,B ,E ,MO 86,CRD MONARK DR,Daylight,Motor Vehicle in Transport,1,64,Sun     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,36.87477,-94.29286,0,08/11/2019,11:55:00,ACCIDENT OCCURRED AS VEHICLE #2 CROSSED THE CENTER LINE INTO THE PATH OF VEHICLE #1.
982785,3190021417,Missouri State Highway Patrol-Troop D,1565481600000,190466433,2,1,2,0,Fatal,TANEY,NON-CITY OR UNINCORPORATED,D,2,2,0,0,0,AT,N,US 65,CRD BRANSON CREEK BLVD,Daylight,Motor Vehicle in Transport,1,64,Sun     ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,36.58811,-93.23133,1,08/11/2019,13:10:00,FATALITY REPORT.  THIS IS TROOP D'S 5TH FATALITY FOR AUGUST AND 68TH FATALITY FOR 2019.  NEXT OF KIN HAS BEEN NOTIFIED.  CRASH OCCURRED AS VEHICLE #1 WAS MAKING A LEFT TURN AND PULLED INTO THE PATH OF VEHICLE #2.   VEHICLE #1 WAS STRUCK IN THE DRIVER'S SIDE BY VEHICLE #2.  DRIVER #1 WAS PRONOUNCED BY TANEY COUNTY CORONER BRYAN KOPPITZ AT 13:45 HOURS ON SCENE.  AS REQUIRED BY LAW THE SURVIVING DRIVER WAS TESTED FOR ALCOHOL.
877844,3190021937,Missouri State Highway Patrol-Troop A,1565481600000,190466453,1,0,1,0,Personal Injury,JACKSON,NON-CITY OR UNINCORPORATED,A,1,1,0,1583,0.3,A ,E ,US 50,RT F,Daylight,Overturn,2,,Sun     ,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.86993,-94.12801,0,08/11/2019,13:20:00,"CRASH OCCURRED AS VEHICLE 1 WAS TRAVELING EASTBOUND ON US 50. VEHICLE 1 ATTEMPTED TO MAKE LEFT HAND TURN BUT WAS TRAVELING TO FAST.  VEHICLE 1 TRAVELED OFF THE ROADWAY AND OVER TURNED.  VEHICLE1 CAME TO REST ON ITS SIDE ON THE NORTH SIDE OF US 50.  ASSISTED BY MSGT D L  SCHWALM/924, LAKE LOTAWANA POLICE DEPARTMENT AND LONE JACK POLICE DEPARTMENT."
1031100,3190022036,Missouri State Highway Patrol-Troop I,1565568000000,190466807,1,0,0,1,Personal Injury,PULASKI,NON-CITY OR UNINCORPORATED,I,1,1,0,190,0.04,B ,W ,CRD TEXAS RD,CRD TAMPA RD,Daylight,Fixed Object,2,,Mon     ,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.80986,-92.12735,0,08/12/2019,16:24:00,CRASH OCCURRED AS VEHICLE 1 TRAVELED OFF THE LEFT SIDE OF THE ROADWAY AND STRUCK A TREE
1304756,3190021798,Missouri State Highway Patrol-Troop C,1565481600000,190466857,1,0,1,0,Personal Injury,WARREN,NON-CITY OR UNINCORPORATED,C,2,2,0,438,0.08,A ,W ,IS 70,ERM WEST IS 70 MILE 1870,Daylight,Motor Vehicle in Transport,1,61,Sun     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.84622,-91.2521,0,08/11/2019,16:45:00,VEHICLES 1 AND 2 WERE TRAVELING WESTBOUND ON I-70. VEHICLE 1 SLOWED TO AVOID A SEPARATE TRAFFIC CRASH AND WAS STRUCK IN THE REAR BY VEHICLE 2.
1304758,3190021801,Missouri State Highway Patrol-Troop C,1565481600000,190466931,1,0,1,0,Personal Injury,WARREN,NON-CITY OR UNINCORPORATED,C,2,2,0,506,0.1,A ,W ,IS 70,ERM WEST IS 70 MILE 1870,Daylight,Motor Vehicle in Transport,1,61,Sun     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,38.84621,-91.25234,0,08/11/2019,16:45:00,VEHICLE #1 WAS TRAVELING WESTBOUND ON INTERSTATE 70 IN THE LEFT LANE AND WAS BEING FOLLOWED BY VEHICLE #2.  TRAFFIC IN FRONT OF VEHICLE #1 CAME TO A SUDDEN STOP.  VEHICLE #1 STOPPED AND WAS STRUCK IN THE LEFT REAR BY THE RIGHT FRONT OF VEHICLE #2. ASSISTED BY MSGT. C. A. BOWLES (1194)
1304757,3190021800,Missouri State Highway Patrol-Troop C,1565481600000,190466933,2,0,2,0,Personal Injury,WARREN,NON-CITY OR UNINCORPORATED,C,2,2,0,469,0.09,A ,W ,IS 70,ERM WEST IS 70 MILE 1870,Daylight,Motor Vehicle in Transport,1,61,Sun     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.84621,-91.25221,0,08/11/2019,16:45:00,VEHICLE #1 WAS TRAVELING WESTBOUND ON I 70 IN THE LEFT LANE AND WAS BEING FOLLOWED BY VEHICLE #2.   A SEPARATE TRAFFIC CRASH OCCURRED IN FRONT OF VEHICLE #1.  DRIVER #1 AVOIDED THE OTHER CRASH AND WAS STRUCK IN THE REAR BY THE FRONT OF VEHICLE #2.
1504704,3190021502,Missouri State Highway Patrol-Troop H,1565481600000,190466989,1,0,1,0,Personal Injury,DAVIESS,NON-CITY OR UNINCORPORATED,H,2,2,0,105,0.02,A ,S ,IS 35,ERM SOUTH IS 35 MILE 810,Daylight,Motor Vehicle in Transport,1,61,Sun     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,40.11238,-94.06475,0,08/11/2019,17:50:00,"OCCURRED AS NR1 AND NR2 WERE SOUTHBOUND. NR2 STRUCK REAR OF NR1 AND CAME TO REST ON THE RIGHT SHOULDER. NR1 CAME TO REST IN THE DRIVING LANE. ASSISTED BY TPR J.P. LYNCH (522), TPR D.M. WILBURN (1467), AND SO DAVIESS CO."
1012702,3190021141,Missouri State Highway Patrol-Troop D,1565481600000,190467019,3,0,2,1,Personal Injury,VERNON,NON-CITY OR UNINCORPORATED,D,2,2,0,0,0,AT,E ,US 54,CRD 2200,Daylight,Motor Vehicle in Transport,1,64,Sun     ,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,37.86204,-94.23391,0,08/11/2019,18:00:00,VEHICLE #2 FAILED TO YIELD AT STOP SIGN AND PULLED INTO THE PATH OF VEHICLE #1.  VEHICLE #1 STRUCK VEHICLE #2.
793225,3190021051,Missouri State Highway Patrol-Troop A,1565481600000,190467075,1,0,0,1,Personal Injury,CASS,NON-CITY OR UNINCORPORATED,A,1,1,0,0,0,AT,N,RT Y,CRD GROH RD,Daylight,Overturn,1,,Sun     ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38.68476,-94.54046,0,08/11/2019,18:30:00,CRASH OCCURRED AS VEHICLE 1 WAS TRAVELING NORTHBOUND AND TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY AND OVERTURNED PARTAILLY EJECTING THE DRIVER.  ASSISTED BY BELTON FIRE.
1111166,3190021108,Missouri State Highway Patrol-Troop E,1565481600000,190467203,3,0,3,0,Personal Injury,DUNKLIN,NON-CITY OR UNINCORPORATED,E,1,1,0,522,0.1,B ,W ,RT A,CRD 510,Dark-Unlighted,Fixed Object,2,,Sun     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.20728,-90.13917,0,08/11/2019,19:40:00,"CRASH OCCURRED AS VEHICLE ONE RAN OFF THE RIGHT SIDE OF THE ROADWAY, STRUCK TWO TREES, ANDTHEN OVERTURNED."
971980,3190021564,Missouri State Highway Patrol-Troop D,1565481600000,190467217,1,0,1,0,Personal Injury,CEDAR,NON-CITY OR UNINCORPORATED,D,1,1,0,401,0.08,A ,W ,MO 32,BRIDGE H0623,Daylight,Fixed Object,2,,Sun     ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.73018,-93.8804,0,08/11/2019,19:15:00,VEHICLE 1 RAN OFF THE ROADWAY AND STRUCK A FENCE.
1233013,3190021404,Missouri State Highway Patrol-Troop C,1565481600000,190467297,1,0,1,0,Personal Injury,JEFFERSON,NON-CITY OR UNINCORPORATED,C,2,2,0,10,0,A ,E ,CRD ROMAINE CREEK RD,MO 141,Dark-Unlighted,Motor Vehicle in Transport,1,60,Sun     ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,38.47001,-90.43142,0,08/11/2019,20:40:00,VEHICLE 1 WAS TRAVELING WESTBOUND ON ROMAINE CREEK ROAD. VEHICLE 2 WAS TRAVELING EASTBOUND ON ROMAINE CREEK RD AND WAS PREPARING TO MAKE A LEFT TURN. DRIVER 2 FAILED TO YIELD TO VEHICLE 1 AND THE FRONT OF VEHICLE 2 STRUCK THE FRONT OF VEHICLE 1.
1250322,3190022712,Missouri State Highway Patrol-Troop C,1565481600000,190467339,1,0,1,0,Personal Injury,STE. GENEVIEVE,BLOOMSDALE,C,2,2,0,605,0.11,B ,S ,IS 55,ERM SOUTH IS 55 MILE 1582,Dark-Unlighted,Motor Vehicle in Transport,1,61,Sun     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.01324,-90.22881,0,08/11/2019,21:25:00,VEHICLES 1 AND 2 WERE SOUTHBOUND ON I-55. VEHICLE 1 STRUCK THE REAR OF VEHICLE 2. VEHICLE 1 DROVE OFF THE RIGHT SIDE OF THE ROADWAY.
1040534,3190021438,Missouri State Highway Patrol-Troop I,1565481600000,190467346,2,0,2,0,Personal Injury,CRAWFORD,NON-CITY OR UNINCORPORATED,I,1,1,0,543,0.1,B ,S ,MO 19,RT O,Dark-Unlighted,Fixed Object,2,,Sun     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.04493,-91.39392,0,08/11/2019,21:20:00,"VEHICLE 1 WAS SOUTHBOUND WHEN IT TRAVELED INTO THE NORTHBOUND LANE.  DRIVER 1 OVERCORRECTED, CAUSING THE VEHICLE TO OVERTURN COMING TO REST IN THE DITCH."
1234298,3190021253,Missouri State Highway Patrol-Troop C,1565481600000,190467360,1,0,1,0,Personal Injury,ST. LOUIS,NON-CITY OR UNINCORPORATED,C,1,1,0,216,0.04,B ,E ,IS 44,ERM EAST IS 44 MILE 2684,Dark-Lighted,Fixed Object,2,,Sun     ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.50772,-90.55786,0,08/11/2019,21:37:00,VEHICLE 1 WAS TRAVELING EASTBOUND ON I-44. DRIVER 1 WAS DRIVING TOO FAST FOR CONDITIONS AND LOST CONTROL OF THE VEHICLE. THE  FRONT LEFT OF VEHICLE 1 STRUCK THE CONCRETE BARRIER.
1128996,3190021363,Missouri State Highway Patrol-Troop E,1565481600000,190467418,1,0,1,0,Personal Injury,WAYNE,NON-CITY OR UNINCORPORATED,E,1,1,0,728,0.14,B ,S ,MO 143,CRD 318,Dark-Unlighted,Fixed Object,2,,Sun     ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37.26914,-90.49903,0,08/11/2019,22:00:00,"CRASH OCCURRED AS VEHICLE 1 RAN OFF ROADWAY, STRUCK A FENCE & TREE AND OVERTURNED."
1210672,3190021862,Missouri State Highway Patrol-Troop C,1565481600000,190467422,1,0,1,0,Personal Injury,ST. LOUIS,BERKELEY,C,2,2,0,0,0,AT,N,MO 115,CST NATURAL BRIDGE RD NJ,Dark-Lighted,Motor Vehicle in Transport,1,64,Sun     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.73173,-90.34842,0,08/11/2019,22:25:00,DRIVER 1 WAS IN THE LEFT TURN LANE TO CONTINUE TRAVELING ON NATURAL BRIDGE ROAD.  DRIVER 2 WAS TRAVELING WESTBOUND ON NATURAL BRIDGE ROAD ONTO WESTBOUND INTERSTATE 70.  DRIVER 1 MADE AN IMPROPER LANE CHANGE AND STRUCK THE LEFT SIDE OF VEHICLE 2.
1229728,3190023155,Missouri State Highway Patrol-Troop C,1565481600000,190467431,3,2,2,1,Fatal,LINCOLN,NON-CITY OR UNINCORPORATED,C,1,1,0,897,0.17,A ,N,MO 47,CST WINGATE DR,Dark-Lighted,Fixed Object,2,,Sun     ,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.97378,-91.01971,1,08/11/2019,22:40:00,"FATALITY REPORT - VEHICLE 1 TRAVELED OFF THE LEFT SIDE OF THE ROADWAY AND STRUCK A TREE. PASSENGER 2 FATALITY PRONOUNCED AT ST. LOUIS CHILDREN'S HOSPITAL BY DR. KELLY AT 0406 HOURS ON 08/12/2019. PASSENGER 3 FATALITY PRONOUNCED ON SCENE BY THE LINCOLN COUNTY DEPUTY CORONER: BRIAN REED  AT 2330 HOURS ON 08/11/2019. ASSISTED BY TPR. N.A. COCKRUM (179), SGT. R.E. HOEHN (902), CPL. V.M. KASPUT (1339), TPR. S.T. BRUENGER (505), TPR. L.A. BENKE (156), AND CPL. J.R. BREITBACH (790)."
898226,3190022392,Missouri State Highway Patrol-Troop D,1565568000000,190467567,0,1,0,0,Fatal,GREENE,NON-CITY OR UNINCORPORATED,D,2,2,0,807,0.15,B ,S ,CRD 149,CRD 48,Dark-Unlighted,Motor Vehicle in Transport,1,64,Mon     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.35687,-93.30344,1,08/12/2019,02:50:00,LATE FATALITY ACCIDENT. THIS IS TROOP D'S 69TH FATALITY FOR 2019. NEXT OF KIN WAS NOTIFIED. NR2 STRUCK NR1 WHICH WAS PARTIALLY DISABLED IN THE ROADWAY.  NR2 PUSHED NR1 INTO PEDESTRIAN IN ROADWAY. SUBJECT WAS PRONOUNCED ON 08/15/2019 AT 0836 HOURS AT MERCY SPRINGFIELD BY DR BRIAN DRAPER.
1121049,3190021313,Missouri State Highway Patrol-Troop E,1565568000000,190467583,1,0,1,0,Personal Injury,IRON,NON-CITY OR UNINCORPORATED,E,1,1,0,686,0.13,B ,S ,MO 21,BRIDGE A4771,Dark-Unlighted,Overturn,2,,Mon     ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,37.6958,-90.73349,0,08/12/2019,02:50:00,CRASH OCCURRED AS VEH 1 RAN OFF RIGHT SIDE OF ROADWAY AND OVERTURNED.
1196178,3190022082,Missouri State Highway Patrol-Troop B,1565568000000,190467607,1,0,0,1,Personal Injury,MACON,NON-CITY OR UNINCORPORATED,B,1,1,0,417,0.08,B ,S ,RT UU,CRD OLD HWY 36 NJ,Dark-Unlighted,Fixed Object,2,,Mon     ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.76017,-92.64508,0,08/12/2019,05:55:00,"VEH 1 TRAVELED OFF WEST SIDE OF ROADWAY, STRUCK A HIGHWAY SIGN, OVERTURNED AND CAME TO REST ON ITS SIDE EJECTING THE DRIVER."
863584,3190021946,Missouri State Highway Patrol-Troop A,1565568000000,190467647,2,0,1,1,Personal Injury,JOHNSON,NON-CITY OR UNINCORPORATED,A,2,2,0,918,0.17,B ,W ,RT Y,CRD SE 1251 RD,Daylight,Motor Vehicle in Transport,1,64,Mon     ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,38.70874,-93.51084,0,08/12/2019,06:30:00,CRASH OCCURRED AS EAST BOUND VEHICLE 2 WAS ATTEMPTING TO MAKE A LEFT HAND TURN AND TRAVELED INTO THE PATH OF WESTBOUND VEHICLE 1.   VEHICLE 1 STRUCK VEHICLE 2.  ASSISTED BY TPR C R BLACKMON /218/ AND CPL J J CRUMP /1361/
1249794,3190021727,Missouri State Highway Patrol-Troop C,1565568000000,190467766,1,0,1,0,Personal Injury,STE. GENEVIEVE,NON-CITY OR UNINCORPORATED,C,1,1,0,3695,0.7,B ,W ,RT J,PVT SALINE VALLEY DRIVE,Daylight,Fixed Object,2,,Mon     ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37.89399,-90.00917,0,08/12/2019,07:50:00,VEHICLE 1 TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY AND STRUCK AN EMBANKMENT.  ASSISTED BY MSGT W. B. SEVIER (1229)
1508785,3190022028,Missouri State Highway Patrol-Troop H,1565568000000,190468176,1,0,1,0,Personal Injury,HOLT,NON-CITY OR UNINCORPORATED,H,1,1,0,1584,0.3,B ,S ,MO 113,CRD RAINTREE DR,Daylight,Overturn,1,,Mon     ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,40.13006,-95.10444,0,08/12/2019,11:27:00,"OCCURRED AS VEHICLE 1 WAS SOUTHBOUND ON M-113 AND WENT OFF THE RIGHT SIDE OF THE ROADWAY. DRIVER OVERCORRECTED AND VEHICLE 1 WENT BACK ACROSS THE ROADWAY AND OVERTURNED ONTO ITS PASSENGER SIDE, LOSING ITS LOAD OF GRAVEL IN THE ROADWAY. VEHICLE 1 CAME TO REST OFF THE LEFT SIDE OF THE ROADWAY. ASSISTED BY TPR M A HARRIS (585) AND TPR T L SHUPE (1432)"
968950,3190021114,Missouri State Highway Patrol-Troop D,1565568000000,190468332,2,0,1,1,Personal Injury,BARRY,NON-CITY OR UNINCORPORATED,D,1,1,0,1399,0.26,B ,N,CRD SANS SOUCI DR,CRD 2236,Daylight,Fixed Object,2,,Mon     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,36.59324,-93.64904,0,08/12/2019,12:40:00,ACCIDENT OCCURRED AS VEHICLE #1 TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY AND STRUCK A TREE.
1234347,3190022487,Missouri State Highway Patrol-Troop C,1565568000000,190468512,2,0,2,0,Personal Injury,ST. LOUIS,NON-CITY OR UNINCORPORATED,C,1,1,0,269,0.05,A ,N,IS 55,ERM NORTH IS 55 MILE 2008,Daylight,Overturn,2,,Mon     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.54619,-90.29179,0,08/12/2019,14:30:00,"VEHICLE 1 WAS TRAVELING NORTHBOUND ON INTERSTATE 55, TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY, THEN OVERTURNED."
1259910,3190021669,Missouri State Highway Patrol-Troop C,1565568000000,190468520,1,0,1,0,Personal Injury,ST. CHARLES,ST CHARLES,C,3,3,0,380,0.07,A ,W ,IS 70,ERM WEST IS 70 MILE 2256,Daylight,Motor Vehicle in Transport,1,61,Mon     ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.79192,-90.56015,0,08/12/2019,14:30:00,VEHICLE 1 AND VEHICLE 2 STOPPED DUE TO CONGESTION AHEAD.  DRIVER 3 WAS INATTENTIVE AND FAILED TO KEEP A PROPER LOOKOUT.  THE FRONT OF VEHICLE 3 STRUCK THE REAR OF VEHICLE 2.  VEHICLE 2 WAS PUSHED FORWARD AND STRUCK VEHICLE 1.
1128995,3190022127,Missouri State Highway Patrol-Troop E,1565568000000,190468681,2,1,2,0,Fatal,WAYNE,NON-CITY OR UNINCORPORATED,E,1,1,0,1066,0.2,B ,N,US 67,RT EE,Daylight,Overturn,1,,Mon     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.30681,-90.41054,1,08/12/2019,15:45:00,"FATALITY CRASH - OCCURRED AS VEHICLE 1 RAN OFF THE LEFT SIDE OF THE ROADWAY RETURNED TO THE ROADWAY, OVERCORRECTED AND OVERTURNED EJECTING A PASSENGER - LATE DEATH - NEXT OF KIN NOTIFIED - TAMMY JONES PRONOUNCED ON 081319 AT 0923 HOURS AT ST FRANCIS MEDICAL CENTER IN CAPE GIRARDEAU BY DR STEVEN SCHUMACHER - TROOP E FATALITY #29 FOR 2019"
